id,weather_state_name,weather_state_abbr,wind_direction_compass,created,applicable_date,min_temp,max_temp,the_temp,wind_speed,wind_direction,air_pressure,humidity,visibility,predictability
5.85E+15,Heavy Rain,hr,SW,2017-09-11 14:59:48.358910+00:00,9/11/2017,24.8075,30.2525,28.785,3.429469679,231.6537062,1014.74,80,8.371734073,77
5.86E+15,Light Rain,lr,WNW,2017-09-12 14:59:47.903080+00:00,9/12/2017,25.795,31.255,30.68,3.889796797,289.5253529,1014.625,72,9.658283127,75
4.86E+15,Heavy Rain,hr,W,2017-09-13 14:59:47.470220+00:00,9/13/2017,25.955,31.495,31.09,4.017654253,265.5934547,1013.005,79,8.077825499,77
5.75E+15,Heavy Rain,hr,WSW,2017-09-14 14:59:46.814340+00:00,9/14/2017,24.3825,30.5,30.06,6.141448983,249.3008127,1009.78,81,9.105573451,77
5.03E+15,Heavy Rain,hr,SSW,2017-09-15 14:59:47.858200+00:00,9/15/2017,25.445,30.495,29.46,7.239725412,207.1821403,1012.08,85,7.297072596,77
4.65E+15,Heavy Rain,hr,S,2017-09-16 14:59:47.478540+00:00,9/16/2017,25.48,29,28.335,5.419211971,185.2136494,1015.04,88,6.997571681,77
5.16E+15,Heavy Rain,hr,WSW,2017-09-17 14:59:47.126390+00:00,9/17/2017,25.73,31.0025,30.165,3.219968794,241.1382456,1016.19,81,8.595117017,77
4.77E+15,Heavy Rain,hr,W,2017-09-18 14:59:48.380300+00:00,9/18/2017,25.545,31.7425,31.19,4.431613715,280.8017517,1014.935,80,9.817975523,77
6.14E+15,Heavy Rain,hr,NW,2017-09-19 14:59:47.787550+00:00,9/19/2017,24.4525,30.0025,28.21,2.84298606,312.6285624,1013.285,82,7.806286288,77
6.31E+15,Heavy Rain,hr,S,2017-09-20 14:59:47.331510+00:00,9/20/2017,25.335,29.2525,28.545,2.988448078,185.2136494,1012.32,86,6.778538336,77
6.15E+15,Heavy Rain,hr,SSE,2017-09-21 14:59:47.487290+00:00,9/21/2017,25.25,28.2625,27.805,3.986798153,160.0882048,1012.48,91,6.99695031,77
6.48E+15,Heavy Rain,hr,SSW,2017-09-22 14:59:47.812940+00:00,9/22/2017,24.7125,28.495,27.385,3.892852103,203.0137929,1013.29,92,8.177866261,77
5.47E+15,Heavy Rain,hr,SW,2017-09-23 14:59:47.711000+00:00,9/23/2017,25.0075,28.7525,28.045,5.273513591,220.5467666,1014.135,87,6.113049789,77
4.67E+15,Heavy Rain,hr,SW,2017-09-24 14:59:48.117150+00:00,9/24/2017,24.8275,28.245,27.44,5.875113017,227.7933349,1013.61,91,6.874540185,77
5.89E+15,Heavy Rain,hr,SW,2017-09-25 14:59:47.096640+00:00,9/25/2017,24.8575,29,28.285,5.549784466,233.4906923,1013.4,87,5.067282073,77
6.60E+15,Heavy Rain,hr,WSW,2017-09-26 14:59:47.720740+00:00,9/26/2017,25.92,30.745,29.875,3.843496843,248.2932373,1014.435,83,8.186876143,77
5.71E+15,Heavy Rain,hr,W,2017-09-27 14:59:47.714610+00:00,9/27/2017,25.1475,30,28.295,2.736334202,266.8940551,1014.295,85,9.640263362,77
5.54E+15,Heavy Rain,hr,SW,2017-09-28 14:59:47.188480+00:00,9/28/2017,25.1675,30.495,30.73,2.619645011,230.6845809,1013.24,82,9.607330689,77
5.94E+15,Heavy Rain,hr,SSE,2017-09-29 14:59:47.271410+00:00,9/29/2017,25.07,31.2425,31.015,4.270427762,164.0808315,1013.69,80,6.528747117,77
5.57E+15,Heavy Rain,hr,S,2017-09-30 14:59:48.769190+00:00,9/30/2017,24.2075,30.2525,30.025,4.329108762,188.8153137,1015.105,81,7.498707548,77
5.25E+15,Heavy Rain,hr,SW,2017-10-01 14:59:47.395730+00:00,10/1/2017,23.8725,31.5025,30.75,3.13457745,226.4989712,1013.885,81,5.635836714,77
4.88E+15,Heavy Rain,hr,SSW,2017-10-02 14:59:46.296280+00:00,10/2/2017,23.995,27.4975,27.445,4.467599966,201.9779383,1013.25,94,6.336432733,77
5.40E+15,Heavy Rain,hr,S,2017-10-03 14:59:46.773160+00:00,10/3/2017,24.225,27.8825,27.695,3.309304933,169.6111642,1014.21,90,8.452512328,77
5.12E+15,Light Rain,lr,SE,2017-10-04 14:59:47.432820+00:00,10/4/2017,24.2525,29.9975,28.4,3.958115987,145.1785767,1014.95,80,8.576165195,75
6.71E+15,Heavy Rain,hr,NW,2017-10-05 14:59:47.566150+00:00,10/5/2017,24.37,31.5,31.15,2.316177932,313.0905089,1013.575,79,10.27219786,77
5.29E+15,Light Rain,lr,SSE,2017-10-06 14:59:47.027020+00:00,10/6/2017,24.385,30.7525,30.29,2.947580499,157.5,1013.065,80,8.472396206,75
5.12E+15,Heavy Rain,hr,S,2017-10-07 14:59:48.863630+00:00,10/7/2017,24.3075,30,28.775,2.999475624,179.0680353,1012.54,83,9.035358506,77
5.77E+15,Heavy Rain,hr,SSE,2017-10-08 14:59:46.304870+00:00,10/8/2017,24.9025,30.7525,29.365,3.352823356,165.7844784,1010.93,79,9.066427066,77
5.90E+15,Heavy Rain,hr,WSW,2017-10-09 14:59:47.157250+00:00,10/9/2017,24.905,31.0225,30.61,3.115222286,238.552818,1010.125,79,7.192060865,77
4.82E+15,Heavy Rain,hr,SSE,2017-10-10 14:59:46.488800+00:00,10/10/2017,24.4425,31.995,31.53,4.560134201,164.3338128,1009.71,75,8.243110236,77
5.03E+15,Heavy Rain,hr,SSW,2017-10-11 14:59:47.856100+00:00,10/11/2017,24.865,30.0025,29.56,3.343841513,206.2741842,1011.915,83,7.441541398,77
6.55E+15,Thunder,t,N,2017-10-12 14:59:47.617950+00:00,10/12/2017,24.575,31.745,30.93,2.731799066,351.1629782,1010.645,83,9.960890897,80
6.48E+15,Heavy Rain,hr,W,2017-10-13 14:59:46.611140+00:00,10/13/2017,24.9575,31,30.885,3.030446619,267.7451804,1010.435,83,6.326490794,77
6.28E+15,Heavy Rain,hr,W,2017-10-14 14:59:47.276290+00:00,10/14/2017,24.7,29.7475,28.755,4.596004957,278.549239,1011.08,90,8.687390639,77
5.20E+15,Heavy Rain,hr,W,2017-10-15 14:59:46.894730+00:00,10/15/2017,25.1425,28.7475,29.12,6.676001605,276.0943738,1011.645,90,6.082913286,77
6.43E+15,Heavy Rain,hr,W,2017-10-16 15:08:47.447230+00:00,10/16/2017,24.1175,31.0025,30.465,4.972424822,272.1373916,1011.535,77,8.481716774,77
4.90E+15,Heavy Rain,hr,WNW,2017-10-17 15:08:47.056930+00:00,10/17/2017,24.3475,29.2075,28.645,2.218436489,297.0481606,1013.225,91,6.344510558,77
6.27E+15,Light Rain,lr,NW,2017-10-18 15:08:47.434060+00:00,10/18/2017,24.2725,28.2275,27.03,4.606551394,312.7503858,1013.69,86,10.74537203,75
5.69E+15,Heavy Rain,hr,NNW,2017-10-19 15:08:49.263760+00:00,10/19/2017,24.18,29.255,28.175,5.534833877,328.0961357,1012.52,89,5.540766921,77
5.49E+15,Heavy Rain,hr,NE,2017-10-20 15:08:47.363210+00:00,10/20/2017,23.96,30.2675,28.905,3.540848058,37.03712191,1014.41,85,11.77187724,77
4.64E+15,Heavy Rain,hr,SE,2017-10-21 15:08:46.530470+00:00,10/21/2017,23.835,30.025,29.035,3.103588355,134.0971975,1014.235,82,6.658924382,77
5.27E+15,Heavy Rain,hr,SSE,2017-10-22 15:08:46.948520+00:00,10/22/2017,24.0425,28.9725,28.825,3.555919126,149.1028868,1014.61,84,7.521698282,77
6.11E+15,Showers,s,SE,2017-10-23 15:08:47.337480+00:00,10/23/2017,25.135,29.48,29.435,5.291193323,124.6888376,1015.355,82,7.017144874,73
6.28E+15,Heavy Rain,hr,WSW,2017-10-24 15:08:47.193030+00:00,10/24/2017,24.525,29.4875,29.115,2.8347639,241.1240755,1016.525,87,10.31476179,77
5.89E+15,Showers,s,NW,2017-10-25 15:08:47.078250+00:00,10/25/2017,24.7,30.9575,30.54,2.271885671,317.3023811,1016.4,77,10.83547085,73
5.49E+15,Showers,s,NNE,2017-10-26 15:08:47.270980+00:00,10/26/2017,24.5625,29.0025,28.68,3.870035378,28.24467398,1015.44,77,10.95601686,73
4.64E+15,Light Rain,lr,NNE,2017-10-27 15:08:48.601680+00:00,10/27/2017,24.735,30.2325,29.375,3.094725182,13.8421548,1014.39,75,8.356510479,75
6.00E+15,Light Rain,lr,SW,2017-10-28 15:08:48.090760+00:00,10/28/2017,24.2875,29.7525,29.3,2.262810384,223.7144047,1014.72,77,7.782984868,75
5.43E+15,Showers,s,NE,2017-10-29 15:08:49.298810+00:00,10/29/2017,24.3025,30.7025,29.875,2.632203026,47.16945056,1015.69,78,9.053688956,73
6.60E+15,Heavy Cloud,hc,ENE,2017-10-30 15:08:48.396780+00:00,10/30/2017,24.265,31.2225,31.095,4.809297603,62.64039914,1014.1,64,12.60575738,71
6.05E+15,Light Rain,lr,N,2017-10-31 15:08:47.636910+00:00,10/31/2017,25.42,29.94,29.86,4.310391937,351.076063,1013.245,77,11.73987662,75
4.84E+15,Light Rain,lr,NNE,2017-11-01 15:08:48.303040+00:00,11/1/2017,24.5525,27.44,26.835,3.016923524,22.41845824,1013.39,90,5.046776823,75
5.63E+15,Light Rain,lr,NNE,2017-11-02 15:08:47.564880+00:00,11/2/2017,23.52,29.7175,29.24,2.805474973,18.32361116,1011.955,84,7.278120775,75
4.55E+15,Light Cloud,lc,NNE,2017-11-03 15:08:48.494760+00:00,11/3/2017,23.38,31.06,30.69,3.12124469,12.42522013,1011.32,65,12.56536825,70
5.83E+15,Light Rain,lr,W,2017-11-04 15:08:48.371900+00:00,11/4/2017,22.805,26.2375,24.77,7.023338146,269.5374968,1009.39,80,5.761975066,75
5.62E+15,Showers,s,SE,2017-11-05 15:08:47.645460+00:00,11/5/2017,23.3175,29.2225,27.995,5.013780871,125.1094255,1012.81,79,9.336102163,73
5.28E+15,Light Rain,lr,S,2017-11-06 15:08:49.475830+00:00,11/6/2017,23.78,30.7975,30.29,2.287315702,190.110628,1012.205,74,9.351947129,75
5.80E+15,Light Rain,lr,S,2017-11-07 15:08:48.147990+00:00,11/7/2017,24.745,29.765,28.32,3.693191505,176.9151589,1013.285,82,9.008950231,75
5.23E+15,Heavy Rain,hr,NE,2017-11-08 15:08:46.891050+00:00,11/8/2017,23.4875,29.3,27.455,3.041354709,50.79995922,1012.975,84,9.315286228,77
4.65E+15,Heavy Rain,hr,E,2017-11-09 15:08:47.404580+00:00,11/9/2017,23.84,30.0225,28.885,2.352182423,83.5,1012.335,77,11.19338066,77
6.19E+15,Showers,s,WNW,2017-11-10 15:08:48.226490+00:00,11/10/2017,24.49,28.9625,27.98,2.411639588,283.3576012,1013.985,80,10.11592301,73
5.17E+15,Light Rain,lr,SE,2017-11-11 15:08:48.290530+00:00,11/11/2017,24.9975,30.0075,28.47,2.432113291,127.5107079,1014.195,77,10.18831275,75
5.55E+15,Light Rain,lr,ESE,2017-11-12 15:08:48.470620+00:00,11/12/2017,25.6825,30.0075,29.03,3.091190041,117.0165881,1013.395,80,6.548320309,75
6.26E+15,Heavy Rain,hr,ESE,2017-11-13 15:08:48.557820+00:00,11/13/2017,24.88,29.5175,27.78,2.786216021,119.5663975,1013.3,82,5.865122684,77
5.94E+15,Heavy Rain,hr,ESE,2017-11-14 15:08:48.586440+00:00,11/14/2017,24.435,31.46,31.42,3.20701332,120.8166508,1013.445,77,13.20227372,77
5.11E+15,Heavy Rain,hr,E,2017-11-15 15:08:47.845590+00:00,11/15/2017,25.0025,30.3425,30.46,4.483905944,82.61472789,1014.675,82,6.031028792,77
5.88E+15,Light Rain,lr,ESE,2017-11-16 15:08:48.965300+00:00,11/16/2017,25.64,32.4575,32.36,6.05075502,117.9579042,1014.28,74,9.676613577,75
6.47E+15,Light Rain,lr,SE,2017-11-17 15:08:47.962860+00:00,11/17/2017,25.1125,31.72,31,3.005552455,125,1012.94,82,11.27260548,75
5.24E+15,Heavy Rain,hr,WNW,2017-11-18 15:08:47.690190+00:00,11/18/2017,23.225,29.7375,26.9,3.739460289,292.885528,1011.92,76,7.476338185,77
4.97E+15,Light Rain,lr,WNW,2017-11-19 15:08:47.770220+00:00,11/19/2017,24.1,26.74,26.95,5.13963708,285.2324965,1012.125,90,6.793140559,75
4.70E+15,Showers,s,SE,2017-11-20 15:08:48.294930+00:00,11/20/2017,23.665,29.745,28.285,7.499231154,135.7496429,1015.775,85,7.057844687,73
5.12E+15,Light Rain,lr,ESE,2017-11-21 15:08:48.272840+00:00,11/21/2017,24.245,31.8,30.62,4.440102419,104.5765114,1014.96,75,12.11922373,75
6.13E+15,Light Rain,lr,NNE,2017-11-22 15:08:48.209740+00:00,11/22/2017,24.6375,31.8325,30.245,4.026943258,19.73226871,1014.41,79,9.145962579,75
5.24E+15,Light Rain,lr,ENE,2017-11-23 15:08:47.108730+00:00,11/23/2017,24.0875,31.28,30.605,2.868999783,58.31068352,1010.39,71,11.69979818,75
4.95E+15,Heavy Rain,hr,NNE,2017-11-24 15:08:47.517380+00:00,11/24/2017,24.2175,31.19,30.485,5.176865506,29.6766145,1011.655,71,10.48594955,77
6.13E+15,Light Rain,lr,ENE,2017-11-25 15:08:46.942630+00:00,11/25/2017,24.075,30.9025,30.37,4.042878477,58.58362266,1011.775,68,11.56185377,75
5.59E+15,Light Rain,lr,NE,2017-11-26 15:08:47.348020+00:00,11/26/2017,24.3075,31.5075,30.55,3.662367283,36.77605481,1011.79,69,8.10174829,75
4.64E+15,Heavy Rain,hr,NNE,2017-11-27 15:08:47.140430+00:00,11/27/2017,23.8775,31.265,31.07,4.217804594,22.43780615,1010.425,67,12.11673825,77
6.52E+15,Showers,s,NW,2017-11-28 15:09:07.275530+00:00,11/28/2017,24.7525,31.17,31.52,3.415903336,322.5,1009.675,67,9.697118826,73
6.12E+15,Light Rain,lr,NE,2017-11-29 15:08:48.218960+00:00,11/29/2017,24.085,29.3325,30.48,3.054710729,44.73009907,1009.63,82,7.537543247,75
4.92E+15,Heavy Cloud,hc,N,2017-11-30 15:08:47.592740+00:00,11/30/2017,23.8575,31.8475,31.95,2.636955951,6.196101459,1008.695,66,12.25312923,71
4.89E+15,Showers,s,NW,2017-12-01 15:11:47.053890+00:00,12/1/2017,24.12,31.7875,31.155,3.054682109,319.534548,1008.99,64,12.57437813,73
4.98E+15,Light Rain,lr,N,2017-12-02 15:11:47.650950+00:00,12/2/2017,24.665,30.83,30.735,3.239673239,350.2876884,1010.155,72,11.90982164,75
5.99E+15,Light Rain,lr,E,2017-12-03 15:11:46.926910+00:00,12/3/2017,24.1575,31.11,30.7,2.739525083,80.09481549,1010.23,75,10.68106011,75
4.71E+15,Light Rain,lr,NE,2017-12-04 15:11:48.733780+00:00,12/4/2017,24.5675,28.055,26.59,3.138337129,47.09348037,1010.895,82,6.496435815,75
4.95E+15,Thunder,t,N,2017-12-05 15:15:59.789740+00:00,12/5/2017,24.62333333,30.72666667,30.76,2.9617279,359.1715898,1010,78,8.961104649,80
5.39E+15,Heavy Cloud,hc,WNW,2017-12-06 15:11:47.133250+00:00,12/6/2017,24.33666667,31.33666667,31.48,2.9229589,282.25,1010,70,11.8588692,71
5.06E+15,Light Rain,lr,SSE,2017-12-07 15:11:48.573180+00:00,12/7/2017,24.6875,30.5225,29.635,1.975643779,157.4257749,1014.945,77,9.19101199,75
5.44E+15,Light Rain,lr,NE,2017-12-08 15:11:48.143040+00:00,12/8/2017,23.2,30.95,29.445,3.378091064,55.87956651,1016.91,76,10.45146345,75
5.89E+15,Heavy Cloud,hc,NE,2017-12-09 15:11:46.470810+00:00,12/9/2017,21.0325,29.4275,28.15,2.411355071,51.74788671,1017.915,67,12.40194763,71
5.94E+15,Light Cloud,lc,SE,2017-12-10 15:11:46.835490+00:00,12/10/2017,20.8725,29.805,28.63,2.567524592,138.7304281,1018.545,70,12.14967092,70
6.26E+15,Heavy Cloud,hc,SSE,2017-12-11 15:11:48.289000+00:00,12/11/2017,21.895,31.04,30.305,2.708756248,153.9159779,1012.485,66,12.01359063,71
6.60E+15,Showers,s,NW,2017-12-12 15:11:49.892030+00:00,12/12/2017,23.18,31.245,31.13,3.205360737,307.5,1011.92,67,12.14003967,73
5.16E+15,Light Rain,lr,SSW,2017-12-13 15:11:48.170480+00:00,12/13/2017,23.4925,29.63,29.175,3.033538599,203.0706075,1015.76,78,7.819024398,75
6.14E+15,Light Rain,lr,W,2017-12-14 15:11:47.351610+00:00,12/14/2017,24.225,30.9775,30.985,3.387986217,263.1600212,1017.105,84,7.498086177,75
4.97E+15,Light Rain,lr,E,2017-12-15 15:11:46.866820+00:00,12/15/2017,23.2675,30.285,28.31,2.668717954,86.10067134,1016.97,81,11.24619721,75
5.77E+15,Heavy Cloud,hc,NE,2017-12-16 15:11:48.792570+00:00,12/16/2017,24.0925,29.7975,29.105,3.916524754,41.43975647,1017.095,71,11.83152887,71
6.48E+15,Heavy Cloud,hc,NNE,2017-12-17 15:11:49.024330+00:00,12/17/2017,22.1625,29.8075,28.45,7.80122177,23.16421146,1018.69,56,13.21097292,71
5.33E+15,Light Cloud,lc,N,2017-12-18 15:11:48.813240+00:00,12/18/2017,20.73,28.5625,27.315,7.089891906,5,1018.485,52,12.94409399,70
6.62E+15,Heavy Cloud,hc,N,2017-12-19 15:11:47.232440+00:00,12/19/2017,20.9175,27.3175,26.625,7.462757838,6,1018.04,58,12.32955788,71
4.76E+15,Heavy Cloud,hc,N,2017-12-20 15:11:48.272040+00:00,12/20/2017,21.0675,26.0425,25.61,10.4132068,11,1019.215,54,12.2428766,71
6.30E+15,Heavy Cloud,hc,NNE,2017-12-21 15:11:47.472550+00:00,12/21/2017,21.745,26.2425,26.05,10.16743317,12.5,1016.17,61,9.945977989,71
5.18E+15,Showers,s,NNE,2017-12-22 15:11:49.040140+00:00,12/22/2017,22.905,29.2625,28.65,3.541220171,18.57937296,1014.91,73,10.79725652,73
6.05E+15,Light Cloud,lc,NE,2017-12-23 15:11:48.925950+00:00,12/23/2017,23.48,30.78,29.715,2.787896312,53.22271567,1013.675,65,12.63247634,70
5.69E+15,Showers,s,NE,2017-12-24 15:11:47.517180+00:00,12/24/2017,23.0925,30.27,29.485,7.06140566,45.37496777,1013.35,64,12.32241211,73
5.73E+15,Showers,s,WSW,2017-12-25 15:11:48.430440+00:00,12/25/2017,22.03,24.8225,23.47,7.1162313,247.75,1013.105,86,4.988057246,73
5.13E+15,Showers,s,ESE,2017-12-26 15:11:46.643250+00:00,12/26/2017,22.8025,28.8125,27.275,7.224142302,110.0107467,1015.04,79,10.06186372,73
5.72E+15,Heavy Rain,hr,E,2017-12-27 15:11:48.747810+00:00,12/27/2017,24.4925,28.74,28.37,4.877718414,91.81958466,1015.05,82,9.979532033,77
4.87E+15,Heavy Rain,hr,E,2017-12-28 15:11:48.156170+00:00,12/28/2017,24.165,30.505,29.435,3.063801853,83.85155256,1015.68,80,8.133438221,77
4.62E+15,Light Rain,lr,ENE,2017-12-29 15:11:49.027690+00:00,12/29/2017,23.695,29.7375,28.155,2.157582764,64.3103944,1015.775,79,8.777178776,75
6.51E+15,Light Rain,lr,NE,2017-12-30 15:11:47.636750+00:00,12/30/2017,23.01,32.0075,32.135,2.773820034,45.5489354,1014.86,72,11.04735843,75
5.77E+15,Heavy Cloud,hc,ENE,2017-12-31 15:11:47.481530+00:00,12/31/2017,22.73,30.7975,30.835,3.797973414,67.16775459,1015.665,65,12.93756959,71
5.24E+15,Heavy Cloud,hc,NW,2018-01-01 15:11:47.000490+00:00,1/1/2018,22.4625,30.0275,29.99,2.459749464,318.467514,1014.81,67,12.35223793,71
5.24E+15,Heavy Cloud,hc,SE,2018-01-02 15:11:46.815970+00:00,1/2/2018,22.58,31.545,31.44,2.48795162,134.4758858,1013.9,66,12.14625338,71
5.47E+15,Light Cloud,lc,SW,2018-01-03 15:11:46.867880+00:00,1/3/2018,23.4025,31.5425,31.37,2.207516368,232.7862187,1012.855,69,11.98593961,70
5.28E+15,Heavy Cloud,hc,SSE,2018-01-04 15:11:47.364060+00:00,1/4/2018,24.7025,32.6975,32.255,3.116482877,156.4386436,1013.235,73,11.86290812,71
6.47E+15,Heavy Cloud,hc,SE,2018-01-05 15:11:47.917940+00:00,1/5/2018,24.86,30.7775,30.26,6.146564995,135.248926,1014.125,76,6.541485226,71
6.48E+15,Heavy Cloud,hc,SE,2018-01-06 15:11:48.422880+00:00,1/6/2018,24.62,31.015,30.73,8.095457919,134,1013.45,71,9.402588881,71
5.54E+15,Heavy Cloud,hc,SE,2018-01-07 15:11:49.371060+00:00,1/7/2018,24.7625,31.5225,31.28,6.356449219,135.9996953,1014.835,69,8.688633381,71
6.52E+15,Showers,s,ESE,2018-01-08 15:11:48.180140+00:00,1/8/2018,24.3625,31.26,30.97,5.446184706,122.3654362,1015.305,76,10.08733993,73
6.13E+15,Showers,s,SE,2018-01-09 15:11:47.329450+00:00,1/9/2018,23.9075,31.5275,31.095,4.317888006,131.5,1015.91,70,10.51484332,73
5.34E+15,Showers,s,NNE,2018-01-10 15:11:46.798050+00:00,1/10/2018,23.6875,31.2925,30.61,3.038944915,13.5970191,1015.98,66,11.7641101,73
4.81E+15,Light Cloud,lc,NNE,2018-01-11 15:11:46.803350+00:00,1/11/2018,22.67,30.805,30.185,4.760027154,30.86490946,1016.16,59,12.16334109,70
5.01E+15,Heavy Cloud,hc,NNE,2018-01-12 15:11:48.163610+00:00,1/12/2018,21.6475,30.0225,28.915,5.37050551,15.29825749,1016.61,54,12.64894267,71
5.73E+15,Heavy Cloud,hc,NE,2018-01-13 15:11:46.925450+00:00,1/13/2018,21.7225,29.7825,28.845,2.932141488,40.92407744,1016.16,62,12.33235405,71
5.66E+15,Showers,s,N,2018-01-14 15:11:47.758780+00:00,1/14/2018,22.7175,28.5325,28.045,2.575745369,10.65384424,1016.205,65,11.94461843,73
6.29E+15,Heavy Cloud,hc,SSW,2018-01-15 15:11:47.275730+00:00,1/15/2018,23.3875,29.61,28.72,2.243634418,205.0438757,1014.16,67,11.89584079,71
